,ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Suggest count,Delivery Time,Shipment Cost,lat,long,db_cluster,Supply score
9297,85557,113-ZW-T30,FPQ-14458,SO-49170,DN-4112,Zimbabwe,PMO - US,From RDC,N/A - From RDC,3,6/13/14,2006-05-02,2015-03-06,6-Feb-15,6-Feb-15,ARV,Adult,59,and Cholesterol reducing medication,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,150468,1468567.68,9.76,0.33,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296562,1509.69,61,3230,2.1548430796295566e-05,24.25216005110323,62.08901659224073,0,11165.234840844993
9298,85558,113-ZW-T30,FPQ-14458,SO-49170,DN-4112,Zimbabwe,PMO - US,From RDC,N/A - From RDC,3,6/13/14,2006-05-02,2015-03-06,6-Feb-15,6-Feb-15,ARV,Adult,59,k+,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,74346,725616.96,9.76,0.33,Hetero Unit III Hyderabad IN,No,3424.441305712492,11103.234819296562,745.93,419,3230,4.361161710188848e-05,17.4064817,78.4848769,1,11166.234862908179
9299,85559,103-ZW-T30,FPQ-13967,SO-48432,DN-4116,Zimbabwe,PMO - US,From RDC,N/A - From RDC,3,4/2/14,2006-05-02,2015-02-16,4-Feb-15,16-Feb-15,ARV,Pediatric,59,Nitro,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,203160,761850.0,3.75,0.06,Mylan (formerly Matrix) Nashik,Yes,11353,12654.78,783.18,677,3212,5.48663105666313e-06,24.25216005110323,62.08901659224073,0,12716.780005486631
9300,85560,110-ZM-T30,FPQ-14575,SO-49282,DN-4117,Zambia,PMO - US,From RDC,N/A - From RDC,3,7/11/14,2006-05-02,2015-02-27,19-Feb-15,20-Feb-15,ARV,Adult,59,probiotic 10,Nevirapine,Generic,200mg,Tablet,60,38151,83169.18,2.18,0.04,"Strides, Bangalore, India.",No,3424.441305712492,11103.234819296562,85.5,176,3223,8.498726861830623e-05,24.25216005110323,62.08901659224073,0,11165.23490428383
9301,85561,151-NG-T30,FPQ-14156,SO-48890,DN-4121,Nigeria,PMO - US,From RDC,N/A - From RDC,1,4/25/14,2006-05-02,2015-03-02,5-Feb-15,10-Feb-15,ARV,Adult,59,vitamin D 250mcg,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,213502,1648235.44,7.72,0.13,"Cipla, Goa, India",Yes,31271,62693.85,1694.39,313,3226,9.39033796784322e-06,24.25216005110323,62.08901659224073,0,62753.850009390335
9302,85562,151-NG-T30,FPQ-14156,SO-50881,DN-4134,Nigeria,PMO - US,From RDC,N/A - From RDC,1,4/25/14,2006-05-02,2015-03-02,5-Feb-15,10-Feb-15,ARV,Adult,59,bacillus coagulans,Zidovudine,Generic,300mg,Tablet,60,14648,80564.0,5.5,0.09,"Cipla, Goa, India",Yes,1023,2244.2,82.82,1,3226,0.00014976405587917012,24.25216005110323,62.08901659224073,0,2304.200149764056
9303,85564,111-MZ-T30,FPQ-15195,SO-50131,DN-4152,Mozambique,PMO - US,From RDC,N/A - From RDC,3,10/17/14,2006-05-02,2015-03-31,10-Apr-15,20-Apr-15,ARV,Adult,59,ASPRIN,Nevirapine,Generic,200mg,Tablet,60,1400,3052.0,2.18,0.04,"Strides, Bangalore, India.",Yes,4355,3644.18,3.59,38,3255,0.000597700508446777,24.25216005110323,62.08901659224073,0,3706.1805977005083
9304,85565,113-ZW-T30,FPQ-14458,SO-49160,DN-4155,Zimbabwe,PMO - US,From RDC,N/A - From RDC,3,6/13/14,2006-05-02,2015-03-31,17-Mar-15,18-Mar-15,ARV,Adult,59,probiotic 25 billion,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,336000,3225600.0,9.6,0.32,Mylan (formerly Matrix) Nashik,Yes,37955,42077.59,3315.92,263,3255,3.2994578479527757e-06,24.25216005110323,62.08901659224073,0,42139.590003299454
9305,85566,102-BI-T30,FPQ-15406,SO-50270,DN-4144,Burundi,PMO - US,From RDC,N/A - From RDC,0,11/19/14,2006-05-02,2015-02-27,28-Feb-15,5-Mar-15,ARV,Pediatric,59,Tri-sprintec (oral birth control),Lamivudine/Zidovudine,Generic,30/60mg,Chewable/dispersible tablet - FDC,60,325,646.75,1.99,0.03,"Cipla, Goa, India",No,3424.441305712492,11103.234819296562,0.76,711,3223,0.009976459338636926,24.25216005110323,62.08901659224073,0,11162.2447957559
9306,85567,107-RW-T30,FPQ-14111,SO-48810,DN-4149,Rwanda,PMO - US,From RDC,N/A - From RDC,3,4/22/14,2006-05-02,2015-03-31,24-Mar-15,24-Mar-15,ARV,Adult,59,Metformin 500 MG 3times a day,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,13653,62667.27,4.59,0.15,"Cipla, Kurkumbh, India",No,3424.441305712492,11103.234819296562,64.42,502,3255,0.00023748255219050766,24.25216005110323,62.08901659224073,0,11165.235056779115
9307,85569,104-CI-T30,FPQ-14370,SO-49054,DN-4174,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,3,5/23/14,2006-05-02,2015-03-31,26-Mar-15,30-Mar-15,ARV,Adult,59,Magnesium 400 mg,Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,1764,6262.2,3.55,0.12,Mylan (formerly Matrix) Nashik,Yes,110,707.7,6.44,793,3255,0.0036471861471861476,24.25216005110323,62.08901659224073,0,769.7036471861472
9308,85570,151-NG-T30,FPQ-14766,SO-49685,DN-4172,Nigeria,PMO - US,From RDC,N/A - From RDC,1,8/13/14,2006-05-02,2015-02-28,10-Mar-15,17-Mar-15,ARV,Adult,59,Lisnopril  10 mg,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,128500,1233600.0,9.6,0.32,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296562,1268.14,223,3224,2.5232290156085612e-05,24.25216005110323,62.08901659224073,0,11163.234844528852
9309,85572,102-BI-T30,FPQ-15406,SO-50280,DN-4178,Burundi,PMO - US,From RDC,N/A - From RDC,0,11/19/14,2006-05-02,2015-05-29,25-Mar-15,30-Mar-15,ARV,Adult,59,2021,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,240,1101.6,4.59,0.15,Ranbaxy per Shasun Pharma,No,3424.441305712492,11103.234819296562,1.3,494,3314,0.013509788687737504,24.25216005110323,62.08901659224073,0,11162.248329085249
9310,85573,151-NG-T30,FPQ-14766,SO-49700,DN-4186,Nigeria,PMO - US,From RDC,N/A - From RDC,1,8/13/14,2006-05-02,2015-04-15,18-Mar-15,20-Mar-15,ARV,Adult,59,cilostazol,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,41943,781817.52,18.64,0.16,ABBVIE Ludwigshafen Germany,Yes,10322,14266.13,803.71,179,3270,3.295207990334896e-05,49.47470885,8.437682841085376,2,14328.13003295208
9311,85574,151-NG-T30,FPQ-14766,SO-51091,DN-4188,Nigeria,PMO - US,From RDC,N/A - From RDC,1,8/13/14,2006-05-02,2015-04-30,20-Mar-15,30-Mar-15,ARV,Adult,59,OTC and Vitamins: C,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,156995,1212001.4,7.72,0.13,"Strides, Bangalore, India.",Yes,32219,50569.84,1245.94,218,3285,9.997552687439876e-06,24.25216005110323,62.08901659224073,0,50629.84000999755
9312,85575,151-NG-T30,FPQ-14766,SO-51091,DN-4188,Nigeria,PMO - US,From RDC,N/A - From RDC,1,8/13/14,2006-05-02,2015-04-30,20-Mar-15,30-Mar-15,ARV,Adult,59,kelp capsule,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,91500,706380.0,7.72,0.13,"Cipla, Goa, India",No,3424.441305712492,11103.234819296562,726.16,55,3285,3.543551131209837e-05,24.25216005110323,62.08901659224073,0,11163.234854732073
9313,85577,104-SZ-T30,FPQ-15985,SO-51110,DN-4194,Swaziland,PMO - US,From RDC,N/A - From RDC,3,2/26/15,2006-05-02,2015-04-06,26-Mar-15,26-Mar-15,ARV,Adult,59,Famotidine 40 mg daily,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,65000,649350.0,9.99,0.33,Mylan (formerly Matrix) Nashik,Yes,7403,4971.05,764.28,241,3261,1.03306351894762e-05,24.25216005110323,62.08901659224073,0,5033.050010330636
9314,85578,101-CD-T30,FPQ-15787,SO-50890,DN-4197,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,0,1/26/15,2006-05-02,2015-07-01,13-Jul-15,13-Jul-15,ARV,Pediatric,59,slow Mag (magnesium),Efavirenz,Generic,200mg,Tablet,90,300,2790.0,9.3,0.1,"Strides, Bangalore, India.",Yes,266,4147.79,3.28,928,3347,0.05197731829573935,24.25216005110323,62.08901659224073,0,4206.841977318296
9315,85579,111-MZ-T30,FPQ-14843,SO-49720,DN-4193,Mozambique,PMO - US,From RDC,N/A - From RDC,3,8/21/14,2006-05-02,2015-05-15,15-May-15,15-May-15,ARV,Adult,59,Th Atorvastatin 40mg daily Low dose aspirin  8mg daily,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,30120,569268.0,18.9,0.16,ABBVIE Ludwigshafen Germany,Yes,6697,3995.94,585.21,876,3300,1.9809964264191555e-05,49.47470885,8.437682841085376,2,4059.9400198099643
9316,85580,107-RW-T30,FPQ-15622,SO-50711,DN-4200,Rwanda,PMO - US,From RDC,N/A - From RDC,3,12/22/14,2006-05-02,2015-04-06,20-Apr-15,20-Apr-15,ARV,Pediatric,59,biotin,Abacavir,Generic,20mg/ml,Oral solution,240,2966,20257.78,6.83,0.03,"Aurobindo Unit III, India",Yes,1067,6310.4,23.84,135,3261,0.0019939824098293623,17.46605305,78.38315469438473,1,6373.401993982409
9317,85584,102-BI-T30,FPQ-15406,SO-50290,DN-4210,Burundi,PMO - US,From RDC,N/A - From RDC,0,11/19/14,2006-05-02,2015-06-30,22-Apr-15,23-Apr-15,ARV,Pediatric,59,Thrive,Lamivudine/Zidovudine,Generic,30/60mg,Chewable/dispersible tablet - FDC,60,164,314.88,1.92,0.03,"Cipla, Goa, India",No,3424.441305712492,11103.234819296562,0.37,217,3346,0.01977042246985976,24.25216005110323,62.08901659224073,0,11162.254589719032
9318,85585,102-BI-T30,FPQ-15406,SO-50290,DN-4210,Burundi,PMO - US,From RDC,N/A - From RDC,0,11/19/14,2006-05-02,2015-06-30,22-Apr-15,23-Apr-15,ARV,Adult,59,OMEGA-3 OIL,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,240,1101.6,4.59,0.15,Ranbaxy per Shasun Pharma,No,3424.441305712492,11103.234819296562,1.3,471,3346,0.013509788687737504,24.25216005110323,62.08901659224073,0,11162.248329085249
9319,85586,114-UG-T30,FPQ-15294,SO-50080,DN-4216,Uganda,PMO - US,From RDC,N/A - From RDC,3,11/3/14,2006-05-02,2015-04-30,22-Apr-15,24-Apr-15,ARV,Adult,59,Nasacort 24 hour  2xs daily,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,101900,978240.0,9.6,0.32,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296562,1151.39,331,3285,3.181893312126596e-05,24.25216005110323,62.08901659224073,0,11165.234851115494
9320,85587,114-UG-T30,FPQ-15294,SO-50050,DN-4218,Uganda,PMO - US,From RDC,N/A - From RDC,3,11/3/14,2006-05-02,2015-06-15,14-May-15,15-May-15,ARV,Adult,59,mirena ring,Nevirapine,Generic,200mg,Tablet,60,79258,172782.44,2.18,0.04,Hetero Unit III Hyderabad IN,No,3424.441305712492,11103.234819296562,203.36,402,3331,4.090879513811856e-05,17.4064817,78.4848769,1,11166.234860205357
9321,85589,151-NG-T30,FPQ-14989,SO-49932,DN-4228,Nigeria,PMO - US,From RDC,N/A - From RDC,1,9/19/14,2006-05-02,2015-06-30,15-Apr-15,20-Apr-15,ARV,Adult,59,3350 POWDER,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,68072,653491.2,9.6,0.32,Hetero Unit III Hyderabad IN,Yes,8799,15880.0,671.79,1000,3346,2.651237718642132e-05,17.4064817,78.4848769,1,15941.000026512376
9322,85590,111-MZ-T30,FPQ-15229,SO-50500,DN-4237,Mozambique,PMO - US,From RDC,N/A - From RDC,3,10/17/14,2006-05-02,2015-05-29,15-Jun-15,15-Jun-15,ARV,Adult,59,metformin 500mg,Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,960,3408.0,3.55,0.12,Hetero Unit III Hyderabad IN,Yes,76,137.4,4.01,169,3314,0.0018832236842105264,17.4064817,78.4848769,1,200.40188322368422
9323,85591,103-ZW-T30,FPQ-15197,SO-50010,DN-4243,Zimbabwe,PMO - US,From RDC,N/A - From RDC,3,10/16/14,2006-05-02,2015-04-30,30-Apr-15,30-Apr-15,ARV,Pediatric,59,echinachea,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,149944,539798.4,3.6,0.06,"Mylan,  H-12 & H-13, India",No,3424.441305712492,11103.234819296562,635.34,998,3285,2.162373476135758e-05,24.25216005110323,62.08901659224073,0,11165.234840920297
9324,85592,151-NG-T30,FPQ-14989,SO-49938,DN-4245,Nigeria,PMO - US,From RDC,N/A - From RDC,1,9/19/14,2006-05-02,2015-06-30,15-Apr-15,20-Apr-15,ARV,Adult,59,Vitamin D2,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,50000,386000.0,7.72,0.13,"Strides, Bangalore, India.",Yes,6201,12082.0,396.81,23,3346,3.896790840187067e-05,24.25216005110323,62.08901659224073,0,12142.000038967908
9325,85593,111-MZ-T30,FPQ-15229,SO-50490,DN-4247,Mozambique,PMO - US,From RDC,N/A - From RDC,3,10/17/14,2006-05-02,2015-06-30,9-Jun-15,15-Jun-15,ARV,Adult,59,Aspir-Low Tablet Delayed Release 81 MG (Aspirin),Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,600,2130.0,3.55,0.12,Hetero Unit III Hyderabad IN,No,3424.441305712492,11103.234819296562,2.51,846,3346,0.005403915475095002,17.4064817,78.4848769,1,11166.240223212037
9326,85594,104-CI-T30,FPQ-15259,SO-50100,DN-4255,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,3,10/24/14,2006-05-02,2015-06-19,8-Jun-15,19-Jun-15,ARV,Adult,59,babyaspirin,Efavirenz,Generic,600mg,Tablet,30,45204,141036.48,3.12,0.1,"Strides, Bangalore, India.",No,3424.441305712492,11103.234819296562,166.0,752,3335,7.172704373632867e-05,24.25216005110323,62.08901659224073,0,11165.234891023605
9327,85595,104-CI-T30,FPQ-15259,SO-50100,DN-4255,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,3,10/24/14,2006-05-02,2015-06-19,8-Jun-15,19-Jun-15,ARV,Adult,59,Metroprolol,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,148037,1142845.64,7.72,0.13,"Strides, Bangalore, India.",No,3424.441305712492,11103.234819296562,1345.13,913,3335,2.1902289867107552e-05,24.25216005110323,62.08901659224073,0,11165.234841198851
9328,85596,151-NG-T30,FPQ-14989,SO-49935,DN-4260,Nigeria,PMO - US,From RDC,N/A - From RDC,1,9/19/14,2006-05-02,2015-06-30,28-Apr-15,29-Apr-15,ARV,Adult,59,omega 3 supplement,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,234519,1810486.68,7.72,0.13,"Cipla, Goa, India",Yes,51833,107573.94,1861.18,352,3346,8.849580740537856e-06,24.25216005110323,62.08901659224073,0,107633.94000884959
9329,85599,107-RW-T30,FPQ-15622,SO-50720,DN-4286,Rwanda,PMO - US,From RDC,N/A - From RDC,3,12/22/14,2006-05-02,2015-06-30,17-Jun-15,29-Jun-15,ARV,Adult,59,Ketoconazole,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,294399,2826230.4,9.6,0.32,Mylan (formerly Matrix) Nashik,Yes,33500,11103.234819296562,3326.47,952,3346,1.1258185162046617e-06,24.25216005110323,62.08901659224073,0,11165.23482042238
9330,85600,151-NG-T30,FPQ-14989,SO-51427,DN-4290,Nigeria,PMO - US,From RDC,N/A - From RDC,1,9/19/14,2006-05-02,2015-06-30,2-Jun-15,17-Jun-15,ARV,Adult,59,oral progesterone,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,88995,687041.4,7.72,0.13,"Cipla, Goa, India",No,3424.441305712492,11103.234819296562,706.28,629,3346,3.6432937637586395e-05,24.25216005110323,62.08901659224073,0,11163.234855729499
9331,85601,103-SS-T30,FPQ-16356,SO-51460,DN-4296,South Sudan,PMO - US,From RDC,N/A - From RDC,0,5/14/15,2006-05-02,2015-06-25,19-Jun-15,23-Jun-15,ARV,Pediatric,59,lavalo (statin),Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,4471,16095.6,3.6,0.06,"Strides, Bangalore, India.",No,3424.441305712492,11103.234819296562,18.94,940,3341,0.0007251955457519573,24.25216005110323,62.08901659224073,0,11162.235544492107
9332,85602,107-RW-T30,FPQ-16284,SO-51540,DN-4327,Rwanda,PMO - US,From RDC,N/A - From RDC,0,5/27/15,2006-05-02,2015-08-18,6-Aug-15,11-Aug-15,ARV,Adult,59,Antidiarrheal tabs PRN,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,8998,72973.78,8.11,0.14,"Hetero, Jadcherla, unit 5, IN",No,3424.441305712492,11103.234819296562,85.89,864,3395,0.00036034110747466114,24.25216005110323,62.08901659224073,0,11162.23517963767
9333,85603,107-RW-T30,FPQ-16284,SO-51550,DN-4330,Rwanda,PMO - US,From RDC,N/A - From RDC,0,5/27/15,2006-05-02,2015-09-30,3-Aug-15,11-Aug-15,ARV,Pediatric,59,Novolog Insulin,Abacavir/Lamivudine,Generic,60/30mg,Chewable/dispersible tablet - FDC,60,28622,145685.98,5.09,0.08,"Cipla, Patalganga, India",Yes,3424.441305712492,11103.234819296562,171.47,769,3438,0.00011328171633907487,24.25216005110323,62.08901659224073,0,11162.234932578278
9334,85626,154-NG-T30,FPQ-3815,SO-32270,DN-1311,Nigeria,PMO - US,From RDC,N/A - From RDC,1,5/26/09,2006-05-02,2009-07-30,4-Aug-09,4-Aug-09,ARV,Adult,59,Fluoxetine HCL,Nevirapine,Generic,200mg,Tablet,60,253,733.7,2.9,0.05,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,1.44,946,1185,0.012815609822359688,17.46605305,78.38315469438473,1,11164.247634906384
9335,85627,111-MZ-T30,FPQ-4106,SO-33100,DN-1421,Mozambique,PMO - US,From RDC,N/A - From RDC,0,8/17/09,2006-05-02,2009-11-30,30-Oct-09,30-Oct-09,ARV,Adult,59,Insulin Glargine,Saquinavir,Invirase,200mg,Capsule,270,168,13540.8,80.6,0.3,Roche Basel,Yes,85,1139.5,26.54,202,1308,0.079796918767507,47.55968225,7.607328500951973,5,1203.5797969187674
9336,85628,114-UG-T30,FPQ-4065,SO-33010,DN-1417,Uganda,PMO - US,From RDC,N/A - From RDC,0,8/6/09,2006-05-02,2009-10-08,8-Oct-09,8-Oct-09,ARV,Adult,59,ROSUVASTATIN 10 MG ORAL TAB,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,280,2800.0,10.0,0.33,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296562,5.49,243,1255,0.011579818875203575,24.25216005110323,62.08901659224073,0,11162.246399115436
9337,85629,114-UG-T30,FPQ-4065,SO-33180,DN-1429,Uganda,PMO - US,From RDC,N/A - From RDC,0,8/6/09,2006-05-02,2009-10-08,8-Oct-09,8-Oct-09,ARV,Adult,59,Replagamiroe,Efavirenz,Generic,600mg,Tablet,30,200,1370.0,6.85,0.23,"Aurobindo Unit III, India",Yes,18,1140.08,2.69,551,1255,0.31668888888888885,17.46605305,78.38315469438473,1,1200.3966888888888
9338,85630,112-NG-T30,FPQ-4040,SO-32980,DN-1456,Nigeria,PMO - US,From RDC,N/A - From RDC,1,7/29/09,2006-05-02,2009-10-15,20-Oct-09,20-Oct-09,ARV,Adult,59,vesicare,Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,600,7050.0,11.75,0.39,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296562,13.82,601,1262,0.005403915475095002,24.25216005110323,62.08901659224073,0,11163.240223212037
9339,85631,106-HT-T30,FPQ-4277,SO-33740,DN-1481,Haiti,PMO - US,From RDC,N/A - From RDC,0,9/22/09,2006-05-02,2009-11-18,9-Oct-09,9-Oct-09,ARV,Adult,59,Gabapentin,Lamivudine,Generic,150mg,Tablet,60,2305,5624.2,2.44,0.04,"Aurobindo Unit III, India",Yes,126,1350.33,11.02,186,1296,0.004649416382605103,17.46605305,78.38315469438473,1,1410.3346494163825
9340,85632,104-CI-T30,FPQ-3964,SO-33210,DN-1482,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,0,7/24/09,2006-05-02,2009-10-30,20-Oct-09,20-Oct-09,ARV,Pediatric,59,Proair inhaler,Lamivudine,Generic,10mg/ml,Oral solution,240,819,1556.1,1.9,0.01,"Aurobindo Unit III, India",Yes,284,1668.76,3.05,999,1277,0.0071744999914014,17.46605305,78.38315469438473,1,1728.7671744999914
9341,85633,114-UG-T30,FPQ-4275,SO-33860,DN-1522,Uganda,PMO - US,From RDC,N/A - From RDC,0,9/17/09,2006-05-02,2009-12-03,30-Nov-09,30-Nov-09,ARV,Adult,59,METFORMEN,Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,16577,145214.52,8.76,0.15,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296562,284.62,798,1311,0.0001955932487818665,24.25216005110323,62.08901659224073,0,11162.235014889811
9342,85634,106-HT-T30,FPQ-4469,SO-34240,DN-1530,Haiti,PMO - US,From RDC,N/A - From RDC,0,9/23/09,2006-05-02,2009-11-30,30-Nov-09,30-Nov-09,ARV,Pediatric,59,Aricept,Stavudine,Generic,1mg/ml,Oral solution,200,100,140.0,1.4,0.01,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,0.3,896,1308,0.03242349285057001,17.46605305,78.38315469438473,1,11163.267242789412
9343,85635,106-HT-T30,FPQ-4469,SO-34240,DN-1530,Haiti,PMO - US,From RDC,N/A - From RDC,0,9/23/09,2006-05-02,2009-11-30,30-Nov-09,30-Nov-09,ARV,Pediatric,59,Methylphenid,Efavirenz,Generic,200mg,Capsule,90,735,8908.2,12.12,0.13,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,19.21,282,1308,0.004411359571506124,17.46605305,78.38315469438473,1,11163.239230656134
9344,85636,106-HT-T30,FPQ-4469,SO-34190,DN-1531,Haiti,PMO - US,From RDC,N/A - From RDC,0,9/23/09,2006-05-02,2009-12-02,30-Nov-09,30-Nov-09,ARV,Pediatric,59,mirilax,Zidovudine,Generic,100mg,Capsule,100,588,2940.0,5.0,0.05,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,6.34,984,1310,0.005514199464382655,17.46605305,78.38315469438473,1,11163.240333496025
9345,85637,104-CI-T30,FPQ-3964,SO-34501,DN-1543,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,0,7/24/09,2006-05-02,2009-12-01,2-Dec-09,2-Dec-09,ARV,Adult,59,000mg Losartan 50mg Atorvastatin 10mg,Zidovudine,Generic,300mg,Tablet,60,8430,63477.9,7.53,0.13,"Aurobindo Unit III, India",Yes,546,1211.48,124.42,185,1309,0.0002632061493271458,17.46605305,78.38315469438473,1,1271.4802632061494
9346,85638,114-UG-T30,FPQ-4470,SO-34010,DN-1548,Uganda,PMO - US,From RDC,N/A - From RDC,0,8/17/09,2006-05-02,2009-11-30,2-Dec-09,2-Dec-09,ARV,Adult,59,xarelto 20 mg,Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,3360,29433.6,8.76,0.15,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,57.69,842,1308,0.0009649849062669647,17.46605305,78.38315469438473,1,11163.235784281469
9347,85639,114-UG-T30,FPQ-4470,SO-34010,DN-1548,Uganda,PMO - US,From RDC,N/A - From RDC,0,8/17/09,2006-05-02,2009-11-30,2-Dec-09,2-Dec-09,ARV,Adult,59,Diclofenac Sodium,Nevirapine,Generic,200mg,Tablet,60,2000,5800.0,2.9,0.05,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,11.37,26,1308,0.0016211746425285004,17.46605305,78.38315469438473,1,11163.236440471204
9348,85640,113-ZW-T30,FPQ-4472,SO-27200,DN-1554,Zimbabwe,PMO - US,From RDC,N/A - From RDC,3,3/17/09,2006-05-02,2009-12-18,7-Dec-09,7-Dec-09,ARV,Adult,59,Cymbalta Capsule Delayed Release Particles 60 MG,Efavirenz,Generic,600mg,Tablet,30,4000,23120.0,5.78,0.19,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,45.32,364,1326,0.0008105873212642502,17.46605305,78.38315469438473,1,11166.235629883884
9349,85641,110-ZM-T30,FPQ-4035,SO-34800,DN-1567,Zambia,PMO - US,From RDC,N/A - From RDC,3,8/5/09,2006-05-02,2010-01-15,26-Nov-09,26-Nov-09,ARV,Adult,59,PRENISOLONE EYE DROPS,Efavirenz,Generic,600mg,Tablet,30,6714,38806.92,5.78,0.19,"Aurobindo Unit III, India",Yes,574,5837.94,76.06,144,1354,0.0015148387217307638,17.46605305,78.38315469438473,1,5900.941514838722
9350,85642,104-CI-T30,FPQ-4378,SO-34420,DN-1568,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,0,10/15/09,2006-05-02,2009-12-14,11-Dec-09,11-Dec-09,ARV,Adult,59,Folbee,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,9024,60099.84,6.66,0.11,"Cipla, Goa, India",Yes,976,12369.8,117.8,312,1322,0.0014044742253807696,24.25216005110323,62.08901659224073,0,12428.801404474225
9351,85643,114-UG-T30,FPQ-4454,SO-34630,DN-1574,Uganda,PMO - US,From RDC,N/A - From RDC,0,9/25/09,2006-05-02,2010-01-15,22-Jan-10,22-Jan-10,ARV,Adult,59,methimazole 2.5 mg daily,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,5500,61710.0,11.22,0.19,Mylan (formerly Matrix) Nashik,Yes,708,2524.0,120.95,390,1354,0.0006481766820749872,24.25216005110323,62.08901659224073,0,2583.0006481766823
